rssdid,bhcid,date,name
612618,1069125,20041231,PROVIDENT BK
612654,1122664,19870331,UNITED BK OF LIBBY
612720,2494135,19990930,COMMERCIAL & FARMERS BK
612748,1068294,19930331,BANK ONE WILMETTE
612757,2949019,20021231,EXPRESS BK
612832,1199479,19930630,FIRSTAR BK GENEVA NA
612841,1098303,20000930,FIRST NB&TC
612850,0,19870930,BOATMENS LIVESTOCK NB
612878,0,20200331,HOME S&LA OF CARROLL CTY FA
612908,1249860,19911231,VANGUARD SVG BK
613008,1136803,20200331,ROCKLAND TC
613035,1094369,19940930,ANDERSON CTY BK
613147,1199536,19951231,HAWKEYE BK TIPTON
613156,1134845,20200331,FIRST MT BK
613213,1139813,20050630,BLUE BALL NB
613222,1117129,20090630,PEOPLES BK OF ELKTON
613231,1866155,20050331,PCB THE CMNTY BK
613240,0,19861231,WINDSOR ST BK
613259,0,19850331,FIRST NB OF DARROUZETT
613307,3650152,20200331,PEOPLES UNITED BK NA
613334,1204618,20161231,FIRST NB GEORGETOWN
613343,1245460,20200331,CNB B&T NA
613352,1094211,19920930,AMERICAN BK
613400,3186585,20200331,PEOPLESBANK
613437,1079740,19970630,FIRST NB OF HOUMA
613464,0,20110630,GOLDEN SCTY BK
613512,1095571,20000930,HNB BK NA
613530,1131787,19851231,SUN BK SUNCOAST NA
613558,1119495,20200331,MONTGOMERY BK
613567,0,19830930,BUTTE CTY BK
613679,3832284,20200331,FIRST FSB
613736,0,19931231,CITIBANK INTL SAN FRANCISCO BR
613754,1051380,20120930,FARMERS NB OF KANSAS
613772,0,20161231,PROGRESSIVE-HOME FS&LA
613839,1085862,20200331,EXCHANGE BK
613857,1123670,19950630,FIRST NAT PARK BK
613866,1102460,19870630,WAXAHACHIE B&TC
613932,1077120,19800930,SUN FIRST NB OF ORLANDO
613950,1108097,20200331,DBA FIRST CONVENIENCE BK
613978,0,20200331,JARRETTSVILLE FS&LA
614005,0,19810930,CENTRAL SAVINGS BANK
614041,1073757,19970630,BOATMENS NB NORTHWEST IA
614050,1094211,19960331,MERCANTILE BK OF SIKESTON
614135,1230194,19820930,EXCHANGE NB OF MANATEE COUNTY
614238,0,19861231,CITIBANK INTL-BOSTON BR
614256,1051371,20200331,FIRST NB OF KS
614304,0,19880331,COMMUNITY SVG BK
614313,1071454,20200331,STATE B&TC
614340,1363681,20160930,CSB BK
614359,1121993,19920930,FIRST SECURITY BK LIVINGSTON
614368,1105751,20200331,FIRST NB
614416,0,19980630,LEWISTOWN TC
614612,1034365,19840630,"MOHAWK NATIONAL BANK, THE"
614649,1199778,19900630,NBD SAGINAW
614658,1049154,19920630,COLORADO NB EAST BOULDER
614742,0,19850331,URBANA SVG BK
614751,2851318,20200331,MANHATTAN BK
614845,1207093,19900630,WOODHULL ST BK
614854,2622095,19990630,TEXAS CENTRAL BK NA
614939,1208120,19961231,FIRST NB&TC IN GIBSON CITY
614948,1099618,20200331,FIRST NB
614957,1023211,19920930,MERCHANTS BK
615075,0,20020630,FINDLAY SVG BK
615217,0,20200331,NORTH SIDE B&TC
615253,1857171,20200331,FIRST ST BK OF MALTA
615329,1072442,20040630,FOREST HILL ST BK
615356,0,19860630,DANBURY BK
615459,1883693,20161231,MISSOURI B&TC
615552,1123193,20000331,MARQUETTE BK SD NA
615730,1076776,19960331,BARNETT BK OF MANATEE CTY NA
615776,0,20200331,ELBERTON FS&LA
615833,0,19860331,CITIBANK INTL-MINNEAPOLIS BR
615851,0,20200331,FARMERS ST BK
615879,0,20200331,CENTRAL SVGS FSB
615936,1130904,19981231,OGEECHEE VALLEY BK
615945,1141160,19890630,PEOPLES ST BK
615954,1128880,20200331,TRAILWEST BK
615963,0,19920331,FIRST NB TEXAS
616036,1086298,20200331,SOUTH LA BK
616148,1245385,20200331,FIRST NB IN FAIRFIELD
616193,0,20130331,MONADNOCK COMM BK
616232,1231128,19820930,FIRST INDEPENDENT BK NA
616250,1110054,19870930,SHREVEPORT B&TC
616326,0,19780630,FIRST NB OF NEW PARIS
616335,0,19860930,CITIBANK INTL-SAINT LOUIS BR
616353,1064700,19850930,FIRST NB
616410,2497462,20170331,DELAWARE CTY B&TC
616465,1109067,19861231,FIRST NB OF WESLACO
616540,2339928,20200331,SECURITY SVGS BK
616559,1101753,19870930,FIRST REPUBLICBANK KINGWD NA
616643,1099467,19940630,CITIZENS BK OF KY NA
616652,0,19801231,REPUBLIC BK
616755,1060627,20100930,FIRSTBANK OF BOULDER
616849,1206779,20200331,VICTOR ST BK
616858,1123670,19920930,FIRST INTERSTATE BK
616942,1199648,19891231,FIRST AMERICA BK-ZION
617024,1076002,20151231,NEWBRIDGE BK
617051,3825138,20200331,CITIZENS BK NA
617079,4843090,20200331,BLUE GRASS FS&LA
617145,1099270,20200331,CITIZENS BK
617202,1110559,19870930,SHAWMUT MRCH BK NA
617275,0,20200331,HOLLADAY B&TC
617341,1203910,20200331,WALKER ST BK
617453,2496335,20000930,DAYTON ST BK
617538,1095058,20200331,GLASFORD ST BK
617547,1095478,19911231,MAGNA BK OF ILLINOIS
617556,1093586,19880930,BOATMENS NORTH HILLS BK
617707,1239535,19800630,CENTURY NATIONAL BK & TRUST CO
617734,1039502,20010930,CHASE MANHATTAN PRIVATE BK NA
617743,3696141,20200331,FNB BK
617912,0,19810331,"SCHENECTADY SAVINGS BANK, THE"
617921,1138647,19940930,NEW WATERFORD BK
617930,0,19860331,CITIBANK INTL-BEVERLY HILLS BR
618236,1078239,19830630,FLORIDA NB OF PINELLAS COUNTY
618245,2390040,19971231,LIBERTY B&TC NA
618405,0,20050331,WORONOCO SVG BK
618423,1248096,20000930,SECURITY DOLLAR BK
618432,0,19861231,CITIBANK INTL-DALLAS BR
618544,2668468,20200331,EXCHANGE ST BK
618562,1103935,19890331,SECURITY B&TC
618629,0,19810930,CAROLINA FIRST NB
618647,2247498,20200331,FIRST HERITAGE BK
618656,1110036,20040930,KLEIN BK
618740,4353049,20200331,FIELD & MAIN BK
618777,0,20200331,FAIRVIEW S&LA
618807,3365858,20200331,SALEM FIVE CENTS SVG BK
618937,0,19841231,FORT GAINES BKG CO
618955,1124958,19910331,MONTANA BK OF SOUTH MISSOULA
619037,0,19810630,FIRST BK OF CLAYTON COUNTY
619046,1201934,19890630,CASS CITY ST BK
619055,1020199,19920630,BANK OF MONTANA MISSOULA
619064,0,19970331,CITY NB
619158,1249338,19920930,FIRST CITY TX-KOUNTZE
619233,1078332,19850331,FIRST ALABAMA BK BALDWIN COUNT
619279,0,20150930,LLEWELLYN EDISON SVG BK FSB
619327,4553960,20200331,FARMERS BK WINDSOR VA
619336,1241547,19840630,BANK OF FRANKLIN
619354,1120754,19931231,NORWEST BK BROOMFIELD NA
619457,2323495,20200331,GRANITE MNT BK
619635,2303808,19950630,BANK OF NORTHERN IL
619644,1094211,19960331,MERCANTILE BK OF CENTRALIA
619701,2465528,20200331,AVIDIA BK
619747,1201925,19850331,FIRST ST BK OF NEWAYGO
619804,0,19780930,CAPARRA BRANCH
619813,1069125,19951231,RICHMOND B&TC
619859,1096037,20200331,FIRST CMNTY NB
619877,1447376,20200331,USAA FSB
619952,1078332,19980930,SPRINGHILL B&TC
620006,0,19780930,RIO PIEDRAS BRANCH
620015,1132168,20190930,FIRST NB OF JACKSON
620042,1203291,19880331,FOREST CITY B&TC
620051,1096336,20080630,GREENE COUNTY BK
620109,1047918,19971231,SECURITY NB&TC OF NJ
620202,0,19940630,WEST NEWTON SVG BK
620211,1048513,20020930,TRUSTCO BK NA
620239,0,19870331,CITBK INTL-SAN FR INTL ARPT BR
620248,1199497,19940630,M&I GREATER MILWAUKEE BK
620257,1062108,19930630,CITY B&TC
620305,2745118,20040331,CAPE COD B&TC CO NA
620314,1069723,19820331,NATIONAL BK OF FULTON COUNTY
620350,1119794,19891231,FIRST BK NA
620369,0,20000630,FIRST NB
620435,1076776,19770930,BARNETT BK AT ORMOND BEACH
620453,2663838,20061231,STATE BK
620538,1078529,19810930,CENTRAL BK OF EUFAULA
620659,0,19771231,BRUSH IND BK
620752,1128330,20200331,FIRST CITIZENS BK POLSON NA
620846,1068025,19941231,CITIZENS BKG CO
620855,0,19890331,FIRST ST BK
620930,2256221,20130331,FIRST NB GRANT PARK
620949,1095478,19930331,MAGNA BK OF SOUTHERN IL
621012,0,19800331,BANCO POPULAR-7TH AVE BRANCH
621030,1078976,19850630,FIRST NB OF EUFAULA
621151,1062528,20200331,FARMERS ST BK OF BRUSH
621245,2166003,20200331,WAYLAND ST BK
621254,1125227,19940930,ROCKY MT BK PLAINS
621339,1231892,19770930,FLORIDA COAST BK OF MARGATE
621357,0,20200331,STATE BK
621375,0,20140930,NORTHWESTERN BK
621414,0,19761231,YONKERS SAVINGS BANK
621423,1242601,19960930,FIRST NB OF MD DC
621432,1200795,20081231,HERITAGE CMNTY BK
621441,1399578,20200331,BUENA VISTA NB
621450,1132588,19931231,SUPERIOR NB
621535,1082272,19950630,SUGARLAND ST BK
621544,1199705,19911231,OLD KENT BK SOUTHWEST
621674,3225420,20100930,FIRST CMRC BK
621759,0,19890331,STERLINGTON BK
621834,0,19931231,CITIBANK INTL SAN DIEGO BR
621843,1234763,19771231,HERITAGE TC
621852,1131451,20040630,TWIN LAKES NB
621964,1102590,19881231,MBANK WICHITA FALLS NA
622037,1085303,20200331,FIRST NB OF JEANERETTE
622055,1120754,19840930,NORWEST BK WATERTOWN NA
622112,1095311,19860331,BANK OF COMMERCE & TC
622130,1078716,19860331,FIRST BKRS OF TAMPA BAY NA
622158,0,19821231,BANK OF TUSCUMBIA
622215,0,19780930,12-13 KING ST BR
622233,1020229,19801231,NATIONAL BK OF COLLIER COUNTY
622420,0,19800930,BANK OF CHATHAM
622439,1086814,20030331,UNITED BKG CO
622448,0,19840331,PACESETTER NB
622457,2351274,19980331,TRADERS ST BK OF POPLAR MT
622644,1095571,20000930,FIRST CITY B&TC
622653,3640425,20200331,FARMERS & STOCKMENS BK
622738,1078426,19891231,FIRST AMERICAN BK
622756,3465253,20171231,COLLEGIATE PEAKS BK
622774,1025662,20200331,CENTRAL BK
622831,2244358,20090630,SECURITY BK OF JONES CTY
622943,1068025,19900630,SOCIETY BK ANGOLA NA
622952,0,19970930,FIRST BK
623016,1068762,19850930,MELLON BK CENTRAL NA
623052,0,20200331,LAMESA NB
623119,0,19960930,BANCO POPULAR DE PUERTO LA BR
623137,1131787,19991231,SUNTRUST BK AL NA
623258,1060627,20071231,FIRSTBANK BRECKENRIDGE
623306,1247110,20060930,NEWMIL BK
623333,0,19850331,BANK OF GRIFFIN
623351,1122954,19921231,RICHEY NB
623409,1232554,19951231,REPUBLIC BK FOR SVG
623418,0,19810630,BROWNSTOWN NB
623445,1209109,20180331,MAINSOURCE BK
623454,1105014,20200331,BANK & TR SSB
623511,0,20070930,BANCO PROVINCIA BUENOS NY AGY
623539,1209761,19930930,ILLINI BK MENARD CTY
623548,2576415,20200331,CLAY CITY BKG CO
623632,1078921,19861231,HIBERNIA NB IN JEFF COUNTY
623641,1201925,19931231,PIONEER BK
623771,0,20171231,GIBRALTAR PRIVATE B&TC
623838,1079441,19970331,SOUTHTRUST BK OF NORTHWEST FL
623874,0,20200331,FIRST FS&LA
623922,1070448,20080331,OAK HILL BK
623931,0,19890630,MORGAN GUAR INTL BK-SF BR
624013,0,19850930,BANCO CMRC&IND SAO PAULO-NY AG
624031,1199974,19910630,FIRST AMERICAN BK
624040,1202137,19911231,REND LAKE BK
624152,1842971,20180930,FIRST ST BK
624246,1357037,20200331,CONNECTION BK
624330,1076776,19960331,BARNETT BK OF MARTIN CTY NA
624358,1108510,19941231,LOUISIANA BK
624433,0,19870630,MORGAN GUAR INTL BK-HOUSTON BR
624451,1050114,19901231,BANK
624554,1124958,19910331,MONTANA BK OF ROUNDUP NA
624563,0,20180630,FIRST NB
624648,1416569,20200331,FARMERS SVG BK
624657,0,19950930,LA PORTE ST BK
624778,0,20200331,FIRST FED S&L ASSN GREENE CTY
624826,1074156,20030930,FIRST VA BK-BLUE RIDGE
624853,1050990,19930930,BYERS ST BK
624901,0,19810630,COMMUNITY BKG CO
624938,0,19850930,GWINNETT B&TC
624956,1141580,20200331,VALLEY BK OF RONAN
625038,1086300,19880630,NICHOLLS ST BK
625056,1128349,20200331,FIRST SECURITY BK OF ROUNDUP
625065,3181405,20200331,CITIZENS ST BK
625131,1231892,19820630,FL CST BK OF PALM BEACH COUNTY
625140,1143810,20200331,LEE CTY BK
625159,1104231,20200331,COMMERCE BK
625252,0,19930930,LEADERSHIP BK NA
625355,1120754,20060630,FREMONT NB OF CANON CITY
625373,0,19770630,VALLEY NB
625449,1142372,20150331,WEST LIBERTY ST BK
625458,2351274,19980331,CITIZENS ST BK OF SCOBEY
625533,1081341,19950331,AMERICAN BK OF MARTIN CTY
625551,1109629,19861231,PLAZA NB
625618,0,20051231,BANCO NACIONAL MEXICO NY AGY
625627,1075014,19930331,FIRST AMERICAN BK NA
625645,0,19890331,UNITED ILLINOIS BK OF COBDEN
625654,1053496,20200331,COUNTRY CLUB BK
625757,1127799,20200331,NORTHERN ST BK
625850,3643837,20200331,BANK OF VERSAILLES
625953,3723953,20200331,BANK OF WINNFIELD & TC
625971,0,19920930,GREAT WESTERN BK SVG BK
626044,1070345,19950331,FIFTH THIRD BK SE IN
626101,0,20200331,SAVINGS BK OF DANBURY
626110,0,20001231,BANCO UNION CA NY AGY
626240,1208241,19860630,SECURITY BK OAKLAND CTY
626352,2038409,20061231,OSAGE VALLEY BK
626370,0,20160331,AMERICAN BK OF HUNTSVILLE
626437,0,19780930,FIRST AM BK OF LAKE WORTH NA
626446,2724645,20000630,FIRSTAR BK MISSOURI NA
626530,0,19870331,MFRS HNR INTL BKG CORP-LA BR
626615,0,19761231,FARMERS BK OF ELIDA
626660,1109508,19890930,FIRST ST BK
626754,0,20010331,LEAGUE CITY B&TC
626848,1073757,19980630,NATIONSBANK OF KY NA
626857,0,19890630,NORTH BK NA
626941,1426876,20160930,COMMUNITY ST BK
626950,1050990,19980930,FIRST NB OF CASTLE ROCK
627023,1137592,20030630,SAVINGS B&TC
627032,0,19890630,MORGAN GUAR INTL BK-LA BR
627050,0,19860630,ALBANY ST BK
627108,0,20200331,CAPE ANN SVG BK
627135,2688439,20050930,FIRST CAP BK
627162,0,19990630,SUMITOMO BK HOUSTON AGY
627256,0,20060930,BANK OF FRIO CANYON
627377,0,20200331,FIRST SVGS BK
627407,3547010,20170331,SOUTHBRIDGE SVG BK
627425,1076057,20200331,FIRST ST BK
627452,0,19951231,BANK OF DOUGLAS CTY
627461,0,19991231,AMERICAN INTL BK
627537,1131536,19911231,BANK OF COLUMBIA COUNTY
627555,1120754,20030930,WELLS FARGO BK MT NA
627630,1070288,20001231,FIRST NB OF FL
627658,1109991,20160930,AMERICAN BK OF TX
627715,0,20200331,BANK OF NOVA SCOTIA NY AGY
627742,0,19930930,FIRST NB OF CROSSVILLE
627854,1124163,20200331,FIRST NB OF BANGOR
627863,3587146,20080331,MELLON 1ST BUS BK NA
627948,1199536,19861231,HAWKEYE B&TC DES MOINES
628039,3140961,20200331,BANK OF HAZLEHURST
628048,0,20040630,FARMERS NB WINFIELD
628057,1120754,19941231,MONTANA BK NA
628123,2001328,20200331,BANK OF GLEN BURNIE
628150,1102228,19890630,TEXAS AMERICAN BK DENISON NA
628178,2708159,20200331,HERITAGE SOUTHEAST BK
628208,698500,19860930,GATEWAY NATIONAL BANK
628217,0,20200331,KEB HANA BK NY AGY
628235,1231333,20050331,HARRIS BK HINSDALE NA
628253,1059416,19861231,FIRST ST BK OF KING CITY
628347,1201792,19890331,HERITAGE BK
628356,2176105,20200331,STERLING BK
628365,0,19821231,AMERICAN CITY BK
628507,0,19830630,ESSEX BANK
628543,1118797,19881231,FIRST BK OF JEFFERSON CNTY
628552,1107081,20200331,WINNSBORO ST B&TC
628637,0,19860331,MFRS HNR INTL BKG CORP-ATLA BR
628721,0,19980331,PEOPLES BK OF VA
628730,2555362,20090930,FIRST SCTY NB
628758,1119794,20011231,U S BK MT NA
628767,1242311,19880930,PARIBAS BANQUE INTL (TEXAS)
628936,1083895,19831231,UNITED BK OF FRISCO CITY
628954,0,19860630,OKLAHOMA NB&TC
629036,1230194,19810331,EXCHANGE NB OF PINELLAS COUNTY
629139,0,19841231,MFRS HNR INTL BKG CORP-SF BR
629148,1099663,20200331,BANK OF CAVE CITY
629223,1131170,20000930,COUNTY BK OF CHESTERFIELD
629269,1231351,19891231,TOKYO BC INTL HOUSTON
629353,1233627,20200331,FIRST LIBERTY NB
629401,0,19920630,HIGHLANDS COMMUNITY BK NA
629438,0,19860930,ALABAMA CITY BK OF GADSDEN
629456,1239021,19820630,PENN SQUARE BK NA
629522,1250053,20200331,FREEDOM BK
629559,2224387,19970630,GREENHORN VALLEY BK
629634,2650315,19991231,CITIZENS BK
629643,2390040,19971231,LIBERTY B&TC
629652,1123670,19920930,FIRST INTERSTATE BK
629746,1135507,20200331,FARMERS & MRCHS BK
629755,0,19850630,WESTERN ST BK
629803,0,19761231,MONROE BANK & TRUST COMPANY
629812,0,20200331,WESTPAC BKG CORP NY BR
629830,1098303,19930331,CITY NB OF HOOPESTON
629849,1099319,20110930,FIRST ST BK
629858,1093586,19880930,BOATMENS BK OF LEES SUMMIT
629876,1199844,19890930,METROBANC NA
630005,0,19820930,NEW CANAAN SAVINGS BANK
630014,0,19951231,DAIWA BK NY BR
630032,1427444,20001231,BANK OF HOMEWOOD NA
630041,3584006,20200331,FIRST ST BK OF DONGOLA
630050,1049341,19871231,COMMERCE BK OF LEES SUMMIT NA
630135,0,19830930,CANTON EXCHANGE BK
630153,1121733,20010630,S&C BK POLK CTY
630210,1068294,19960630,BANK ONE LEXINGTON NA
630256,2267740,19980930,MISSOURI SOUTHERN BK
630340,1247736,20200331,UNITED SCTY BK
630434,0,19850630,CHEM BK INTL-NRTH AMER-HSTN BR
630500,1113907,19841231,BANK OF NEW ENGLAND FRNKLN CTY
630555,1121993,20200331,AMERICAN BK
630564,1242375,19890930,SOCIETE GENERALE INTL
630658,2504285,20200331,FIRST NB
630751,1055212,19881231,ALLIED OK BK NA
630779,0,20120630,FIRST FED SVG BK
630818,1034365,19870331,NORSTAR BK
630827,0,19890630,ELK NB
630854,1119794,19910930,CENTRAL BK COLORADO SPRINGS NA
630948,2061407,20071231,BANK OF LENAWEE
630957,1119794,19891231,FIRST BK WEST BILLINGS
631020,0,19840331,NATIONAL BK OF CHILHOWIE
631039,0,20200331,FIRST SOUTHERN BK
631132,1076918,19861231,CITIZENS & SOUTHERN BK
631150,1995998,20200331,FIRST-LOCKHART NB
631178,3842069,20200331,SECURITY FSB OF MCMINNVILLE
631226,0,19920630,PEOPLES BK ONE
631244,1098732,20060930,KENTUCKY BKG CENTERS
631338,1094369,19971231,FIRST NB
631422,1134108,20200331,CONWAY NB
631431,0,19820930,CTZNS & STHRN BK OF JACKSON
631440,1068025,19900630,SOCIETY BK LENAWEE
631459,1119794,19891231,FIRST NB IN BOZEMAN
631507,0,19910331,GOLDOME
631534,1231539,19770930,LAUDERDALE LAKES NB
631552,1101753,19880630,FIRST REPUBLICBANK DENISN NA
631570,3632493,20200331,PROVIDENT SVG BK
631619,0,20200331,MEGA INTL CMRL BK CO NY BR
631646,1099515,19960331,DUQUOIN NB
631655,0,19860331,FARMERS ST BK OF LIBERAL
631673,2391289,19990930,STONE ST B&TC
631703,0,19851231,HERTITAGE BK FOR SVG
631767,0,19831231,WEST OLYMPIA BK
631851,1059425,19851231,CITIZENS BK OF WINIGAN
631909,1033872,19890331,UNITED JERSEY BK WOOD RIDGE
631945,1098068,19900331,FARMERS & MERCHANTS BK
632054,1109508,19890930,PROVIDENT BK DENTON
632102,1131200,19901231,MERCHANTS B&TC
632111,0,20020930,MIZUHO CORPORATE BK NY BR
632139,1205923,20110930,FIRST NB IVESDALE
632250,1205688,19991231,F&M BK LANDMARK
632353,0,20020930,BANK OF ALAMO
632410,1830361,20200331,NEWFIELD NB
632456,1120754,19940930,UNITED NM BK
632504,0,19930930,ADVANTAGE BK FOR SVG
632531,0,19881231,MFRS HNR INTL BKG CORP-BOS BR
632559,1064625,19911231,CLOUD CTY B&TC
632607,3309889,20200331,GREENFIELD SVG BK
632625,1072442,20040630,FARMERS & MRCH BK-EASTERN
632643,0,19800930,STATE SVG BK
632652,1122310,20031231,BANK OF BRIDGER
632755,1078332,20020331,FIRST BK OF TX
632764,1031793,19930630,SAN MARCOS NB
632803,1239928,19880331,FIRST JERSEY NATIONAL BK/WEST
632812,0,19780630,BANCO DE AHORRO DE PUERTO RICO
632858,0,20200331,FRONTIER ST BK
632924,1068294,19940630,BANK ONE WV BUCKHANNON
632933,1094640,19840630,FIRST TENNESSEE BK
632979,1025701,19881231,NORTHWESTERN CMRL BK
633006,1110344,19810930,BAYBANK WINCHESTER TC
633033,1073298,19850331,AMERICAN SECURITY BK INTL
633042,1094369,19971231,UNION PLANTERS BK CENTRAL AR
633145,0,19800331,BRANCH CTY BK
633154,1122075,20171231,FIRST SECURITY BK
633239,0,19901231,FIRST MARINE BK OF FL
633248,1120754,20001231,BRENTON BK
633257,1023538,19880930,FIRST INTRST BK LONGVIEW
633275,0,20121231,CENTRAL KY FSB
633314,0,19840630,GIROD TRUST COMPANY
633341,1119440,20190630,FIRST ST BK
633378,3099443,20200331,KEARNY BK
633426,1076262,19970930,PEOPLES ST BK NA
633453,1119794,19910930,CENTRAL BK GDNS OF THE GODS NA
633471,0,19880930,COMMUNITY ST BK
633501,2509413,20190930,UNITED BK
633556,1124958,19910331,MONTANA BK OF BOZEMAN NA
633640,1207552,20200331,HENDRICKS CTY B&TC
633659,1120754,20020331,FIRST ST BK OF TX
633677,4553951,20200331,EDGEWATER BK
633716,0,20011231,SIAM CMRL BK PUBLIC CO NY AGY
633752,1049828,19860331,UNITED MO BK OF LINN CTY
633770,2432614,20020331,FNB SOUTHWEST NA
633819,0,20200331,COMMERZBANK AG NY BR
633837,1022166,20110331,HERITAGE BKG GRP
634058,0,19830930,FIRST NB OF BROWNING
634151,0,19920630,FIRST NB OF DEPORT
634218,0,20200331,NATIONAL BK OF CANADA NY BR
634227,0,19771231,FIRST NB OF YOUNGWOOD
634245,2303143,20010930,UNION BK OF ILLINOIS
634272,1078846,20100331,CITIZENS FIRST BK
634302,0,19791231,MOHAWK B&TC
634339,0,19790331,AMERICAN BK
634348,2634696,20021231,GRAND BK
634357,2858979,20160331,FIRST NB OF EAGLE RIVER
634544,1060047,20200331,BANK 21
634629,1231306,19790331,CITIZENS BKG CO
634638,1239254,20200331,BANCO SANTANDER INTL
634656,1020863,20141231,STATE BK
634731,1493636,20171231,PELHAM BKG CO
634759,1125227,19940930,POWDER RIVER BK
634843,1093586,19931231,BOATMENS BK URBANDALE
634852,1107232,19950331,FIRSTBANK
634946,1142484,20130331,KEVIL BK
634955,1056330,20200331,FIRST NB&TC
634973,0,20200331,QUARRY CITY S&LA
635046,1094211,19960331,MERCANTILE BK STODDRD BOLL
635130,1047927,19830630,EUROPEAN AMERICAN BK INTERNATL
635176,0,20030930,LENOX SVG BK
635233,0,19850331,FARMERS BK OF PELHAM
635251,1119794,19891231,FIRST BK BUTTE NA
635354,1022634,19880930,BANK OF THE WEST
635420,1070448,19850630,CITIZENS NB OF FOLLANSBE
635439,0,19830930,BANK OF HACKLEBURG
635448,1069125,19951231,BANK OF DANVILLE & TC
635457,3825183,20200331,LAKESIDE ST BK
635475,0,20150630,LIBERTY SVG BK FSB
635550,1073364,19900331,AMERICAN IND BK
635653,1020199,19920630,BANK OF MONTANA CHINOOK
635756,1120754,19951231,NORWEST BK TX
635813,1231968,19960930,FRENCH AMER BKG CORP
635822,0,19911231,BANK OF FOLLANSBEE
635840,1491481,20200331,LEGENCE BK
635859,2107707,20100930,BANK MIDWEST NA
635907,4933320,20200331,PENTUCKET BK
636007,2447270,19981231,SPRINGFIELD INST FOR SVG
636043,1070345,20030930,FIFTH THIRD BK IN
636052,1049828,19930331,UMB BK OF THE WEST
636061,0,19980930,INDUSTRIAL BK
636070,1025701,19930331,U S BK OF SOUTHWEST WA
636155,1020199,19920630,BANK OF MONTANA CHESTER
636230,1077120,19800930,SUN BK OF LAUDERDALE BEACH
636258,0,19900331,FIRST NB IN DESOTO
636267,0,19960930,FIRST REPUBLIC T&LA
636276,0,20200331,MUTUAL SA
636315,1047927,19840930,EUROPEAN AMERICAN BANKING CORP
636324,1023097,19980331,BANK OF MCMECHEN
636333,1206591,19980930,BANK OF LADD
636342,1248881,20060930,C P BURNETT & SONS BKR
636418,0,20020930,MIZUHO CORPORATE BK BRDWAY BR
636539,1077120,19840331,FLAGSHIP BK OF SEMINOLE
636548,2724645,19990331,FIRSTAR BK IA NA
636575,0,20060331,MARYLAND PERMANENT B&TC
636641,1062890,19871231,BOSWORTH ST BK
636678,1427499,19980331,FRANKLIN FIRST SVG BK
636735,1075126,20041231,RIGGS INTL BKG CORP
636753,1066946,20200331,FIRST NB OF DIGHTON
636771,1201925,20200331,INDEPENDENT BK
636856,1122664,19860331,BANK OF COLUMBIA FALLS
636959,1101753,19880630,FIRST REPUBLICBANK LUBBCK NA
637040,1199460,19821231,NORTHWEST BRENTON NB
637068,1024058,19960331,FIRST SCTY BK OF ID NA
637134,1084847,19961231,CITIZENS NB OF LEESBURG
